participant,session,view_instance,view,view_instance_id,FD,NFD,NKFD,KFD,AFD,NAFD,NAKFD,AKFD,FC,NFC,NKFC,KFC,NAKFC,AKFC,SD,NSD,NKSD,KSD,ASD,NASD,NAKSD,AKSD,SC,NSC,NKSC,KSC,NAKSC,AKSC,ASW,NASW,ARG,NARG,AED,VSW,NVSW,VRG,NVRG,VED,CA,IOU,isKeyAOI,issue,search,read,operate
P2,P2,split_data_07,HomePage,7,515.3203125,0.15791916641204104,0.0,0.0,257.66015625,0.2685390699644917,0.0,0.0,2.0,0.13333333333333333,0.0,0.0,0.0,0.0,2326.219970703125,0.32764262054071125,0.0,0.0,2326.219970703125,0.4582777251810323,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,8,0.8888888888888888,2,0.25,8,17,0.7083333333333334,7,0.4117647058823529,10,360.45602002,0.0,0,1,1,0,0
P2,P2,split_data_07,HomePage,7,149.969970703125,0.045958081189116165,0.0,0.0,149.969970703125,0.15630199500517167,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.8888888888888888,2,0.25,8,17,0.7083333333333334,7,0.4117647058823529,10,360.45602002,0.0,0,0,1,0,0
P2,P2,split_data_07,HomePage,7,725.2099609375,0.22223954640825233,0.0,0.0,181.302490234375,0.18895743454624797,0.0,0.0,4.0,0.26666666666666666,0.0,0.0,0.0,0.0,725.919921875,0.10224411642117533,0.0,0.0,725.919921875,0.14301009132851428,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,8,0.8888888888888888,2,0.25,8,17,0.7083333333333334,7,0.4117647058823529,10,360.45602002,0.0,0,0,1,0,0
P2,P2,split_data_07,HomePage,7,120.2001953125,0.03683517646379313,0.0,0.0,120.2001953125,0.12527528170653665,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.8888888888888888,2,0.25,8,17,0.7083333333333334,7,0.4117647058823529,10,360.45602002,0.0,0,0,1,0,0
P2,P2,split_data_07,HomePage,7,1752.489990234375,0.5370480295267973,0.0,0.0,250.355712890625,0.260926218777552,0.0,0.0,7.0,0.4666666666666667,0.0,0.0,0.0,0.0,4047.72998046875,0.5701132630381134,0.0,0.0,2023.864990234375,0.3987121834904534,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,8,0.8888888888888888,2,0.25,8,17,0.7083333333333334,7,0.4117647058823529,10,360.45602002,0.0,0,0,1,0,0
P2,P2,split_data_08,LibIntro,8,121.239990234375,1.0,0.0,0.0,121.239990234375,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0,0.0,1,17,0.7083333333333334,7,0.4117647058823529,10,0.0,0.0,0,0,1,0,0
P2,P2,split_data_09,CoreJournal,9,663.780029296875,0.3232763494653861,0.0,0.0,663.780029296875,0.3232763494653861,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,933.83984375,0.6326527878096911,0.0,0.0,933.83984375,0.7749997948534245,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,17,0.7083333333333334,7,0.4117647058823529,10,37.02351980000002,0.0,0,0,1,0,0
P2,P2,split_data_09,CoreJournal,9,482.77001953125,0.23512025468846143,0.0,0.0,482.77001953125,0.23512025468846143,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,542.230224609375,0.36734721219030886,0.0,0.0,271.1151123046875,0.22500020514657545,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,17,0.7083333333333334,7,0.4117647058823529,10,37.02351980000002,0.0,0,0,1,0,0
P2,P2,split_data_09,CoreJournal,9,876.789794921875,0.42701707137994893,0.0,0.0,876.789794921875,0.42701707137994893,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,17,0.7083333333333334,7,0.4117647058823529,10,37.02351980000002,0.0,0,0,1,0,0
P2,P2,split_data_09,CoreJournal,9,29.949951171875,0.014586324466203542,0.0,0.0,29.949951171875,0.014586324466203542,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,17,0.7083333333333334,7,0.4117647058823529,10,37.02351980000002,0.0,0,0,1,0,0
P2,P2,split_data_10,CommonApp,10,302.820068359375,0.3461236333031863,0.0,0.0,302.820068359375,0.5142523684155973,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,2,17,0.7083333333333334,7,0.4117647058823529,10,25.065036719999984,0.0,0,0,1,0,0
P2,P2,split_data_10,CommonApp,10,572.06982421875,0.6538763666968137,0.0,0.0,286.034912109375,0.48574763158440265,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,1479.869873046875,1.0,0.0,0.0,1479.869873046875,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,2,17,0.7083333333333334,7,0.4117647058823529,10,25.065036719999984,0.0,0,0,1,0,0
P2,P2,split_data_11,CoreJournal,11,150.440185546875,0.13471612355257936,0.13471612355257936,150.440185546875,150.440185546875,0.38376606452058903,2.15545797684127,150.440185546875,1.0,0.2,0.2,1.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,1,17,0.7083333333333334,7,0.4117647058823529,10,72.40394871999996,0.013007080446893022,1,1,1,0,0
P2,P2,split_data_11,CoreJournal,11,966.27978515625,0.8652838764474207,0.13471612355257936,150.440185546875,241.5699462890625,0.616233935479411,2.15545797684127,150.440185546875,4.0,0.8,0.2,1.0,3.2,1.0,362.619873046875,1.0,0.0,0.0,362.619873046875,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,1,17,0.7083333333333334,7,0.4117647058823529,10,72.40394871999996,0.013007080446893022,0,0,1,0,0
P2,P2,split_data_12,BookBorrow,12,0.0,0.0,0.25685632818401416,604.35986328125,0.0,0.0,2.5685632818401416,302.179931640625,0.0,0.0,0.14285714285714285,1.0,1.4285714285714286,0.5,331.52001953125,0.14824087687819346,0.0,0.0,331.52001953125,0.16881512668351287,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,6,0.75,0,0.0,5,17,0.7083333333333334,7,0.4117647058823529,10,105.99907888000004,0.12338382022808361,0,0,1,0,0
P2,P2,split_data_12,BookBorrow,12,151.2099609375,0.064265080643153,0.25685632818401416,604.35986328125,151.2099609375,0.0856281873067863,2.5685632818401416,302.179931640625,1.0,0.14285714285714285,0.14285714285714285,1.0,1.4285714285714286,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.75,0,0.0,5,17,0.7083333333333334,7,0.4117647058823529,10,105.99907888000004,0.12338382022808361,0,1,1,0,0
P2,P2,split_data_12,BookBorrow,12,599.3203125,0.2547144908648698,0.25685632818401416,604.35986328125,299.66015625,0.16969355609027434,2.5685632818401416,302.179931640625,2.0,0.2857142857142857,0.14285714285714285,1.0,1.4285714285714286,0.5,545.1103515625,0.24374888920814677,0.0,0.0,272.55517578125,0.13878931532646605,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,6,0.75,0,0.0,5,17,0.7083333333333334,7,0.4117647058823529,10,105.99907888000004,0.12338382022808361,0,1,1,0,0
P2,P2,split_data_12,BookBorrow,12,423.300048828125,0.17990489254497008,0.25685632818401416,604.35986328125,423.300048828125,0.2397091808191677,2.5685632818401416,302.179931640625,1.0,0.14285714285714285,0.14285714285714285,1.0,1.4285714285714286,0.5,1359.72998046875,0.6080102339136597,0.0,0.0,1359.72998046875,0.6923955579900211,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,6,0.75,0,0.0,5,17,0.7083333333333334,7,0.4117647058823529,10,105.99907888000004,0.12338382022808361,0,1,1,0,0
P2,P2,split_data_12,BookBorrow,12,574.719970703125,0.24425920776299298,0.25685632818401416,604.35986328125,287.3599853515625,0.16272813310446835,2.5685632818401416,302.179931640625,2.0,0.2857142857142857,0.14285714285714285,1.0,1.4285714285714286,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.75,0,0.0,5,17,0.7083333333333334,7,0.4117647058823529,10,105.99907888000004,0.12338382022808361,0,1,1,0,0
P2,P2,split_data_12,BookBorrow,12,604.35986328125,0.25685632818401416,0.25685632818401416,604.35986328125,604.35986328125,0.34224094267930333,2.5685632818401416,302.179931640625,1.0,0.14285714285714285,0.14285714285714285,1.0,1.4285714285714286,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.75,0,0.0,5,17,0.7083333333333334,7,0.4117647058823529,10,105.99907888000004,0.12338382022808361,1,1,1,0,0
P2,P2,split_data_13,SeatReserve,13,602.130126953125,0.4068391100668194,1.0,1480.020263671875,301.0650634765625,0.5071038297057479,4.2,296.004052734375,2.0,0.4,1.0,5.0,4.2,1.0,753.349853515625,0.33292668584998386,1.0,2262.81005859375,251.11661783854166,0.24965694349957235,4.2,452.56201171875,3.0,0.6,1.0,5.0,4.2,1.0,3,0.375,1,0.3333333333333333,3,17,0.7083333333333334,7,0.4117647058823529,10,65.62173312000002,0.11462063200727184,1,0,0,1,0
