participant,session,view_instance,view,view_instance_id,FD,NFD,NKFD,KFD,AFD,NAFD,NAKFD,AKFD,FC,NFC,NKFC,KFC,NAKFC,AKFC,SD,NSD,NKSD,KSD,ASD,NASD,NAKSD,AKSD,SC,NSC,NKSC,KSC,NAKSC,AKSC,ASW,NASW,ARG,NARG,AED,VSW,NVSW,VRG,NVRG,VED,CA,IOU,isKeyAOI,issue,search,read,operate
P1,P1,split_data_02,BookBorrow,2,2265.539794921875,0.39086103057840216,0.0,0.0,205.9581631747159,0.10313801296333902,0.0,0.0,11.0,0.36666666666666664,0.0,0.0,0.0,0.0,11566.380126953125,0.7912818137938457,0.0,0.0,3855.4600423177085,0.5582485600021521,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,19,0.9047619047619048,8,0.42105263157894735,19,17,0.7083333333333334,5,0.29411764705882354,10,472.2195874199999,0.3194289176588673,0,0,1,0,0
P1,P1,split_data_03,HomePage,3,302.469970703125,0.03286752412701562,0.06917098253155786,636.559814453125,302.469970703125,0.13827658447908542,1.1759067030364834,636.559814453125,1.0,0.029411764705882353,0.08823529411764706,3.0,1.5,3.0,1662.919921875,0.10399106149427326,0.0,0.0,1662.919921875,0.2906048357665549,0.0,0.0,1.0,0.0625,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,0,1,1,0,0
P1,P1,split_data_03,HomePage,3,120.820068359375,0.01312876284081449,0.06917098253155786,636.559814453125,120.820068359375,0.0552338678462119,1.1759067030364834,636.559814453125,1.0,0.029411764705882353,0.08823529411764706,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,0,1,1,0,0
P1,P1,split_data_03,HomePage,3,636.559814453125,0.06917098253155786,0.06917098253155786,636.559814453125,212.18660481770834,0.0970028162405711,1.1759067030364834,636.559814453125,3.0,0.08823529411764706,0.08823529411764706,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,1,1,1,0,0
P1,P1,split_data_03,HomePage,3,213.52001953125,0.02320188803281985,0.06917098253155786,636.559814453125,213.52001953125,0.09761239752182718,1.1759067030364834,636.559814453125,1.0,0.029411764705882353,0.08823529411764706,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,0,0,1,0,0
P1,P1,split_data_03,HomePage,3,330.5,0.035913372486951596,0.06917098253155786,636.559814453125,330.5,0.151090738244534,1.1759067030364834,636.559814453125,1.0,0.029411764705882353,0.08823529411764706,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,0,0,1,0,0
P1,P1,split_data_03,HomePage,3,0.0,0.0,0.06917098253155786,636.559814453125,0.0,0.0,1.1759067030364834,636.559814453125,0.0,0.0,0.08823529411764706,3.0,1.5,3.0,1606.5498046875,0.10046594387088517,0.0,0.0,1606.5498046875,0.280753833062261,0.0,0.0,1.0,0.0625,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,0,0,1,0,0
P1,P1,split_data_03,HomePage,3,126.18017578125,0.013711212264148441,0.06917098253155786,636.559814453125,126.18017578125,0.05768428414709269,1.1759067030364834,636.559814453125,1.0,0.029411764705882353,0.08823529411764706,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,0,0,1,0,0
P1,P1,split_data_03,HomePage,3,5192.260009765625,0.5642104925259177,0.06917098253155786,636.559814453125,305.4270593979779,0.13962844140483396,1.1759067030364834,636.559814453125,17.0,0.5,0.08823529411764706,3.0,1.5,3.0,7374.279541015625,0.4611521860662158,0.0,0.0,670.3890491832386,0.11715434818889388,0.0,0.0,11.0,0.6875,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,0,0,1,0,0
P1,P1,split_data_03,HomePage,3,1177.550048828125,0.12795701520602873,0.06917098253155786,636.559814453125,392.5166829427083,0.17944216459639784,1.1759067030364834,636.559814453125,3.0,0.08823529411764706,0.08823529411764706,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,0,0,1,0,0
P1,P1,split_data_03,HomePage,3,1102.840087890625,0.11983874998474568,0.06917098253155786,636.559814453125,183.80668131510416,0.08402870551944594,1.1759067030364834,636.559814453125,6.0,0.17647058823529413,0.08823529411764706,3.0,1.5,3.0,5347.23974609375,0.3343908085686258,0.0,0.0,1782.4132486979167,0.31148698298229033,0.0,0.0,3.0,0.1875,0.0,0.0,0.0,0.0,20,0.9523809523809523,10,0.5,19,17,0.7083333333333334,5,0.29411764705882354,10,583.9461553999998,0.01415391122336722,0,0,1,0,0
P1,P1,split_data_04,CoreJournal,4,120.93994140625,0.09505764346005446,0.0,0.0,120.93994140625,0.13320402922222715,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,17,0.7083333333333334,5,0.29411764705882354,10,41.04244834,0.0,0,1,1,0,0
P1,P1,split_data_04,CoreJournal,4,211.340087890625,0.16611129863244178,0.0,0.0,211.340087890625,0.2327713319179436,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,17,0.7083333333333334,5,0.29411764705882354,10,41.04244834,0.0,0,0,1,0,0
P1,P1,split_data_04,CoreJournal,4,728.699951171875,0.5727512295973007,0.0,0.0,364.3499755859375,0.4012974062228119,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,17,0.7083333333333334,5,0.29411764705882354,10,41.04244834,0.0,0,0,1,0,0
P1,P1,split_data_04,CoreJournal,4,211.300048828125,0.16607982831020296,0.0,0.0,211.300048828125,0.23272723263701733,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,17,0.7083333333333334,5,0.29411764705882354,10,41.04244834,0.0,0,0,1,0,0
P1,P1,split_data_05,LibIntro,5,211.409912109375,0.11846881382199778,0.0,0.0,211.409912109375,0.16254115570368474,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.8571428571428571,1,0.16666666666666666,6,17,0.7083333333333334,5,0.29411764705882354,10,27.352319020000007,0.0,0,1,1,0,0
P1,P1,split_data_05,LibIntro,5,151.5,0.0848968012660971,0.0,0.0,151.5,0.11647980382475284,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.8571428571428571,1,0.16666666666666666,6,17,0.7083333333333334,5,0.29411764705882354,10,27.352319020000007,0.0,0,0,1,0,0
P1,P1,split_data_05,LibIntro,5,272.170166015625,0.15251733659926844,0.0,0.0,136.0850830078125,0.10462814371105747,0.0,0.0,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.8571428571428571,1,0.16666666666666666,6,17,0.7083333333333334,5,0.29411764705882354,10,27.352319020000007,0.0,0,0,1,0,0
P1,P1,split_data_05,LibIntro,5,695.5595703125,0.38977414263730825,0.0,0.0,347.77978515625,0.267388258410658,0.0,0.0,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.8571428571428571,1,0.16666666666666666,6,17,0.7083333333333334,5,0.29411764705882354,10,27.352319020000007,0.0,0,0,1,0,0
P1,P1,split_data_05,LibIntro,5,453.8798828125,0.2543429056753284,0.0,0.0,453.8798828125,0.3489626383498469,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.8571428571428571,1,0.16666666666666666,6,17,0.7083333333333334,5,0.29411764705882354,10,27.352319020000007,0.0,0,0,1,0,0
P1,P1,split_data_06,HomePage,6,362.3798828125,1.0,0.0,0.0,362.3798828125,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,1,0.3333333333333333,3,17,0.7083333333333334,5,0.29411764705882354,10,26.889264060000016,0.0903469616870368,0,1,1,0,0
P1,P1,split_data_07,BookBorrow,7,179.64990234375,0.1123423004609899,0.18814601754036428,300.869873046875,179.64990234375,0.15983766131152743,1.8814601754036429,150.4349365234375,1.0,0.125,0.25,2.0,2.5,1.0,179.64990234375,0.040746178803300066,0.040746178803300066,179.64990234375,179.64990234375,0.040746178803300066,0.4074617880330007,89.824951171875,1.0,0.5,0.5,1.0,5.0,0.5,5,0.7142857142857143,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,335.50985693999996,0.44147630271609395,1,0,1,0,0
P1,P1,split_data_07,BookBorrow,7,361.39990234375,0.22599787634722562,0.18814601754036428,300.869873046875,361.39990234375,0.32154381625161543,1.8814601754036429,150.4349365234375,1.0,0.125,0.25,2.0,2.5,1.0,0.0,0.0,0.040746178803300066,179.64990234375,0.0,0.0,0.4074617880330007,89.824951171875,0.0,0.0,0.5,1.0,5.0,0.5,5,0.7142857142857143,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,335.50985693999996,0.44147630271609395,0,1,1,0,0
P1,P1,split_data_07,BookBorrow,7,303.2900390625,0.18965944456785344,0.18814601754036428,300.869873046875,303.2900390625,0.26984245418666275,1.8814601754036429,150.4349365234375,1.0,0.125,0.25,2.0,2.5,1.0,4229.35009765625,0.9592538211966999,0.040746178803300066,179.64990234375,4229.35009765625,0.9592538211966999,0.4074617880330007,89.824951171875,1.0,0.5,0.5,1.0,5.0,0.5,5,0.7142857142857143,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,335.50985693999996,0.44147630271609395,0,1,1,0,0
P1,P1,split_data_07,BookBorrow,7,121.219970703125,0.07580371707937439,0.18814601754036428,300.869873046875,121.219970703125,0.10785152882724873,1.8814601754036429,150.4349365234375,1.0,0.125,0.25,2.0,2.5,1.0,0.0,0.0,0.040746178803300066,179.64990234375,0.0,0.0,0.4074617880330007,89.824951171875,0.0,0.0,0.5,1.0,5.0,0.5,5,0.7142857142857143,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,335.50985693999996,0.44147630271609395,1,1,1,0,0
P1,P1,split_data_07,BookBorrow,7,633.56982421875,0.3961966615445566,0.18814601754036428,300.869873046875,158.3924560546875,0.14092453942294567,1.8814601754036429,150.4349365234375,4.0,0.5,0.25,2.0,2.5,1.0,0.0,0.0,0.040746178803300066,179.64990234375,0.0,0.0,0.4074617880330007,89.824951171875,0.0,0.0,0.5,1.0,5.0,0.5,5,0.7142857142857143,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,335.50985693999996,0.44147630271609395,0,0,1,0,0
P1,P1,split_data_08,CardProcess,8,181.820068359375,0.35449408545823835,0.0,0.0,181.820068359375,0.35449408545823835,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,634.699951171875,1.0,0.0,0.0,634.699951171875,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.6,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,12.584025599999984,0.003527299551546088,0,0,1,0,0
P1,P1,split_data_08,CardProcess,8,59.75,0.11649441009044481,0.0,0.0,59.75,0.11649441009044481,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,12.584025599999984,0.003527299551546088,0,0,1,0,0
P1,P1,split_data_08,CardProcess,8,271.330078125,0.5290115044513168,0.0,0.0,271.330078125,0.5290115044513168,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,12.584025599999984,0.003527299551546088,0,0,1,0,0
P1,P1,split_data_09,DiscRequest,9,210.699951171875,0.6369024337324858,0.0,0.0,210.699951171875,0.6369024337324858,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,120.08984375,1.0,0.0,0.0,120.08984375,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0.5,0,0.0,2,17,0.7083333333333334,5,0.29411764705882354,10,0.0,0.0,0,0,1,0,0
P1,P1,split_data_09,DiscRequest,9,120.119873046875,0.36309756626751427,0.0,0.0,120.119873046875,0.36309756626751427,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0,0.0,2,17,0.7083333333333334,5,0.29411764705882354,10,0.0,0.0,0,0,1,0,0
P1,P1,split_data_10,CardProcess,10,269.91015625,1.0,0.0,0.0,134.955078125,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333333333333333,0,0.0,2,17,0.7083333333333334,5,0.29411764705882354,10,0.0,0.0,0,0,1,0,0
P1,P1,split_data_11,AncientRead,11,120.169921875,0.8002263061375785,0.0,0.0,120.169921875,0.8002263061375785,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0,0.0,2,17,0.7083333333333334,5,0.29411764705882354,10,0.0,0.0,0,0,1,0,0
P1,P1,split_data_11,AncientRead,11,30.0,0.19977369386242147,0.0,0.0,30.0,0.19977369386242147,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0,0.0,2,17,0.7083333333333334,5,0.29411764705882354,10,0.0,0.0,0,0,1,0,0
P1,P1,split_data_12,CardProcess,12,396.89990234375,0.3368040592950099,0.0,0.0,198.449951171875,0.2025041373972128,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,358.199951171875,0.3505372547089526,0.0,0.0,358.199951171875,0.3505372547089526,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3,0.6,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,0.7352938399999999,5.475033123056457e-05,0,0,1,0,0
P1,P1,split_data_12,CardProcess,12,387.599853515625,0.3289121596536705,0.0,0.0,387.599853515625,0.39551823282379134,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,0.7352938399999999,5.475033123056457e-05,0,0,1,0,0
P1,P1,split_data_12,CardProcess,12,393.929931640625,0.3342837810513196,0.0,0.0,393.929931640625,0.40197762977899587,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,0.7352938399999999,5.475033123056457e-05,0,0,1,0,0
P1,P1,split_data_12,CardProcess,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.659912109375,0.6494627452910474,0.0,0.0,663.659912109375,0.6494627452910474,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3,0.6,0,0.0,3,17,0.7083333333333334,5,0.29411764705882354,10,0.7352938399999999,5.475033123056457e-05,0,0,1,0,0
P1,P1,split_data_13,SeatReserve,13,362.33984375,0.14653197695800893,0.8534680230419911,2110.429931640625,362.33984375,0.5132213427493165,3.5845656967763624,422.085986328125,1.0,0.07692307692307693,0.9230769230769231,12.0,3.8769230769230765,2.4,1631.25,0.4819567721937718,0.5180432278062282,1753.3896484375,1631.25,0.7362189240525948,2.1757815567861587,350.6779296875,1.0,0.25,0.75,3.0,3.15,0.6,5,0.5,2,0.4,4,17,0.7083333333333334,5,0.29411764705882354,10,134.13426956,0.23429059276270697,0,0,0,1,0
P1,P1,split_data_13,SeatReserve,13,331.570068359375,0.13408853167780113,0.8534680230419911,2110.429931640625,165.7850341796875,0.23481938107845907,3.5845656967763624,422.085986328125,2.0,0.15384615384615385,0.9230769230769231,12.0,3.8769230769230765,2.4,0.0,0.0,0.5180432278062282,1753.3896484375,0.0,0.0,2.1757815567861587,350.6779296875,0.0,0.0,0.75,3.0,3.15,0.6,5,0.5,2,0.4,4,17,0.7083333333333334,5,0.29411764705882354,10,134.13426956,0.23429059276270697,1,0,0,1,0
P1,P1,split_data_13,SeatReserve,13,1778.85986328125,0.7193794913641899,0.8534680230419911,2110.429931640625,177.885986328125,0.25195927617222436,3.5845656967763624,422.085986328125,10.0,0.7692307692307693,0.9230769230769231,12.0,3.8769230769230765,2.4,1753.3896484375,0.5180432278062282,0.5180432278062282,1753.3896484375,584.4632161458334,0.26378107594740513,2.1757815567861587,350.6779296875,3.0,0.75,0.75,3.0,3.15,0.6,5,0.5,2,0.4,4,17,0.7083333333333334,5,0.29411764705882354,10,134.13426956,0.23429059276270697,1,0,0,1,0
